Id,Probability
103053,0.993843
103061,0.999804
103062,0.942767
103076,0.972459
103097,0.458275
103102,0.936587
103108,0.292449
103117,0.643566
103120,0.032883
103121,0.972739
103123,0.99984
103124,0.272053
103131,0.994421
103135,0.048128
103140,0.999199
103145,0.971097
103146,0.048372
103147,0.989784
103150,0.995517
103154,0.042137
103157,0.094854
103164,0.073351
103165,0.755045
103173,0.735432
103189,0.995391
103206,0.838948
103218,0.435777
103223,0.999641
103228,0.76278
103232,0.982939
103245,0.020635
103247,0.227808
103253,0.758575
103270,0.552852
103277,0.989247
103279,0.230202
103280,0.771029
103287,0.072891
103294,0.986804
103299,0.998165
103312,0.992576
103313,0.99435
103318,0.737704
103332,0.746004
103341,3.9e-05
103344,0.473731
103353,0.932954
103359,0.330046
103364,0.021223
103373,0.318056
103378,0.921171
103403,0.075039
103405,0.970853
103407,0.511861
103408,0.999654
103410,0.980009
103413,0.001087
103429,0.789389
103433,4.8e-05
103438,1
103451,0.963169
103461,0.004419
103463,0.830722
103467,0.744387
103471,0.857473
103472,0.156001
103476,0.90482
103477,0.654418
103482,0.549066
103485,0.587158
103489,0.22255
103493,0.112692
103504,0.028396
103505,0.725252
103508,0.280526
103510,0.722157
103519,0.974983
103526,0.013046
103528,0.862977
103533,0.978642
103540,0.999974
103549,0.775352
103550,0.995725
103560,0.859927
103565,0.99817
103581,0.953556
103582,0.897555
103588,0.004607
103590,0.024149
103594,0.488669
103597,0.88825
103599,0.981278
103609,0.990909
103621,0.999774
103628,0.004731
103631,0.846717
103634,0.494801
103652,0.590846
103654,0.547016
103672,0.856401
103675,0.540099
103679,0.962591
103686,0.004632
103694,0.027594
103703,0.829839
103731,0.993377
103740,5.1e-05
103753,0.042382
103757,0.932542
103758,0.041971
103776,0.988288
103779,0.918641
103782,0.013921
103786,0.720563
103789,0.142858
103802,0.002774
103813,0.992726
103817,0.995057
103819,0.004136
103821,0.8451
103847,0.809179
103861,0.99992
103869,0.001211
103873,0.8017
103878,0.997831
103894,0.054621
103901,0.002378
103910,0.999827
103916,0.784088
103919,0.905007
103926,0.017264
103930,0.379069
103932,0.104324
103943,0.00289
103944,0.129607
103947,0.004058
103949,1.6e-05
103952,0.955414
103953,0.999987
103955,0.972433
103959,0.999995
104001,0.741642
104003,0.104476
104009,0.998673
104014,0.102767
104015,0.807652
104051,0.211366
104054,0.903613
104055,0.999766
104062,0.999837
104100,0.967502
104119,0.990821
104125,0.999857
104134,0.924039
104155,0.987498
104156,0.016824
104168,0.017982
104187,0.990702
104190,0.441531
104193,0.538938
104197,0.0031
104204,0.564315
104215,0.945283
104225,0.013665
104226,0.032379
104229,0.788899
104234,0.420196
104238,0.854897
104241,0.9283
104247,0.521399
104251,0.998038
104254,0.207671
104265,0.93511
104278,0.971691
104281,0.024672
104282,0.002734
104286,0.067176
104300,0.001933
104301,0.980994
104308,0.779325
104309,0.047503
104314,0.634342
104315,0.000676
104316,0.982989
104317,0.971922
104321,0.998503
104327,0.019853
104330,0.0106
104337,0.969708
104353,0.999581
104363,0.754895
104367,0.999999
104371,0.800914
104377,0.925779
104380,0.896316
104398,0.219246
104402,0.920319
104404,0.926541
104415,0.00406
104421,0.572039
104422,0.679873
104431,0.024343
104445,0.356438
104446,0.002878
104449,0.956519
104468,0.01056
104473,0.99505
104480,0.997883
104491,0.007035
104502,0.948435
104503,0.499801
104506,0.005302
104514,0.498855
104526,0.738323
104532,0.012749
104544,0.961816
104546,0.926504
104550,0.033683
104557,0.998124
104566,0.005233
104573,0.078056
104575,0.99116
104578,0.077709
104584,0.024333
104586,0.704049
104591,0.919181
104592,0.190207
104597,0.997516
104605,0.999846
104610,0.642371
104616,0.00077
104620,0.998426
104624,0.229399
104630,0.99932
104631,0.78266
104648,0.953013
104650,0.999941
104670,0.960201
104673,0.83021
104676,0.195434
104679,0.45816
104681,0.953918
104701,0.978745
104717,1
104727,0.05775
104728,0.128163
104730,0.723269
104731,1
104734,0.986501
104735,0.098009
104748,0.017225
104755,0.788304
104756,0.096267
104765,0.000955
104767,0.947496
104770,0.944631
104773,0.151918
104775,0.993055
104786,0.508231
104791,0.945849
104793,0.947084
104814,0.00029
104824,0.817258
104836,0.03373
104848,0.998066
104861,0.720834
104882,0.964064
104886,0.112041
104888,0.415853
104892,0.994055
104898,0.993911
104901,0.971632
104902,0.030652
104910,0.687732
104921,1
104924,0.778703
104927,0.159264
104929,0.99903
104935,0.97143
104942,0.997288
104957,0.101835
104961,0.075547
104965,0.001927
104975,0.997872
104991,0.00568
104995,0.019237
105000,0.514375
105010,0.999843
105014,0.999395
105023,0.024461
105027,0.700689
105031,0.971642
105045,0.090146
105049,0.909477
105058,0.981815
105105,0.000212
105111,0.491042
105116,0.963266
105126,8e-06
105144,0.999997
105166,0.303303
105167,0.685555
105175,0.801525
105177,0.860532
105179,0.975642
105192,0.566559
105193,0.185795
105197,0.999873
105204,0.907128
105212,0.097614
105219,0.003592
105220,0.232659
105226,0.977597
105230,0.932563
105241,0.952608
105270,0.270734
105277,0.965384
105300,0.999898
105309,0.022589
105312,0.526786
105321,0.3321
105331,0.003399
105332,0.99851
105340,0.011164
105341,0.814307
105349,0.005655
105366,0.940692
105399,0.967911
105400,0.95584
105401,0.279696
105402,0.025975
105404,0.56673
105428,0.822014
105434,0.998856
105442,0.06926
105452,0.603268
105456,0.226635
105471,0.082328
105477,0.000343
105483,1
105485,0.998462
105494,0.911706
105505,0.999946
105519,0.182485
105534,0.986223
105538,0.423977
105543,7e-06
105547,0.654776
105550,0.17324
105556,0.998979
105562,0.179128
105568,0.999419
105569,0.409877
105570,0.844689
105585,0.973205
105587,0.992425
105593,0.026119
105609,0.999907
105612,0.206829
105613,0.163111
105617,0.99994
105619,0.958278
105629,0.989862
105630,0.999999
105632,0.998687
105637,0.197649
105642,0.643718
105648,0.999961
105649,0.914681
105656,0.654281
105657,0.819741
105671,0.313667
105690,0.054146
105704,0.045229
105705,0.999501
105706,2.2e-05
105709,0.934124
105717,0.961088
105729,0.511339
105733,0.02441
105755,0.971874
105763,0.459901
105771,0.080895
105774,0.01725
105775,0.008349
105776,0.969458
105785,0.953595
105796,0.003982
105802,0.980602
105812,0.993798
105816,0.279896
105819,0.093514
105821,0.001696
105826,0.993319
105845,0.942738
105852,0.344768
105858,0.466259
105870,1
105871,0.848348
105884,0.353962
105886,0.127983
105887,0.789924
105901,0.999548
105904,0.002358
105907,0.970201
105910,0.995396
105914,0.852376
105934,0.978578
105940,0.627872
105950,0.348778
105952,0.284454
105955,0.316316
105962,0.993137
105963,0.125953
105981,0.276338
105989,0.986208
105996,0.991093
105998,0.97418
106003,0.014966
106008,0.468107
106018,0.89163
106020,0.285383
106034,0.527963
106037,0.545501
106046,0.212002
106051,0.221967
106058,0.042564
106060,0.999884
106070,0.999714
106089,0.049044
106093,1
106100,0.978658
106102,0.991659
106111,0.040858
106113,0.800042
106118,0.98027
106123,0.12908
106147,0.984238
106148,0.741243
106153,0.995339
106166,0.999691
106175,0.645952
106182,0.92263
106186,0.880525
106188,0.9485
106189,0.870929
106192,0.987146
106214,0.134328
106217,0.616819
106220,0.282491
106222,0.998291
106224,0.134508
106234,0.47086
106237,0.015881
106238,0.468837
106240,0.386845
106247,0.51447
106261,0.975273
106262,0.012091
106266,0.060588
106269,0.011216
106270,0.821208
106284,0.058502
106302,0.999968
106305,0.999456
106307,0.322236
106312,0.01632
106314,0.638003
106318,0.455669
106352,0.989074
106364,0.000448
106390,0.99434
106400,0.387209
106410,0.529124
106421,0.160938
106433,0.423482
106434,0.950188
106439,0.841161
106445,0.116354
106446,0.99923
106457,0.977917
106463,0.38147
106475,0.231997
106476,0.951925
106483,0.937537
106491,0.993732
106494,0.812667
106497,0.637533
106501,0.869174
106503,0.997969
106509,0.996229
106518,0.012551
106523,0.022772
106529,0.583284
106534,0.002165
106548,0.108127
106554,0.001487
106560,0.97377
106564,0.995076
106569,0.006787
106575,0.884594
106578,0.931105
106582,0.997842
106587,0.973721
106591,0.697907
106593,0.067678
106606,0.266738
106607,0.061053
106614,0.880057
106617,0.760004
106619,0.041532
106625,0.442617
106630,0.97704
106639,0.576333
106649,0.031494
106655,0.980902
106659,0.01666
106662,0.61162
106664,0.998944
106668,0.124302
106671,0.998457
106673,0.988728
106675,0.027696
106678,0.645411
106686,0.001479
106696,0.030228
106699,0.942877
106710,0.94751
106744,0.375928
106746,0.957362
106756,0.879168
106763,0.721201
106764,0.021717
106776,0.020942
106779,0.26306
106791,0.985538
106802,0.747297
106815,0.007943
106850,0.111486
106862,0.127642
106865,0.004044
106871,0.042405
106877,0.61548
106878,0.20303
106881,0.970761
106888,0.978706
106901,0.871466
106907,0.046723
106913,0.999659
106922,0.097496
106929,0.997191
106951,0.828027
106958,0.61678
106964,0.999794
106977,0.945544
106981,0.002973
106990,0.000801
106994,0.996095
106999,0.946409
107003,0.602005
107004,0.998737
107006,0.002633
107009,0.032132
107023,0.089626
107026,0.989664
107039,0.982182
107042,0.017707
107056,0.985479
107060,0.989639
107067,0.994484
107123,0.955136
107128,0.999342
107132,0.993037
107137,0.645802
107139,0.000599
107158,0.862679
107165,0.879135
107174,0.567115
107177,0.834154
107182,0.235897
107183,0.931185
107195,0.644542
107198,0.193664
107199,0.99604
107235,0.002379
107237,0.999835
107241,0.055997
107245,0.794958
107251,0.997051
107252,0.999938
107253,0.741601
107254,0.999492
107271,0.559697
107272,0.999864
107277,0.011606
107287,0.735621
107290,0.999971
107294,0.999652
107305,0.000123
107361,0.75234
107389,0.902999
107400,0.108476
107408,0.21408
107415,0.99961
107422,0.999989
107432,0.523317
107443,0.999747
107455,0.901795
107480,0.998575
107490,0.676433
107491,0.911509
107495,0.999315
107496,0.969141
107514,0.9424
107521,0.144452
107527,0.042561
107538,0.000751
107545,0.720466
107551,0.984448
107561,0.061962
107569,0.042825
107573,9e-06
107580,0.416866
107587,0.033493
107593,0.975742
107600,0.999985
107603,0.717176
107605,0.01349
107615,0.056121
107629,0.033834
107634,0.736995
107641,0.307008
107644,0.999802
107657,0.455422
107664,0.948932
107673,0.036611
107677,0.010113
107692,0.999634
107701,0.988428
107702,0.410089
107705,0.352644
107719,0.441599
107720,0.726644
107726,0.974348
107737,0.982741
107738,0.725977
107757,0.998493
107758,0.072907
107760,0.08776
107763,0.999931
107774,0.993641
107793,0.017983
107801,0.969659
107807,0.654817
107812,0.118309
107821,0.065078
107829,0.012265
107844,0.296195
107847,0.925806
107848,0.9736
107850,0.932513
107852,0.938235
107854,0.744297
107857,0.998296
107868,0.999825
107879,0.995176
107881,0.999938
107888,0.464343
107895,0.990057
107909,0.165295
107910,0.327974
107913,0.037367
107936,0.288275
107937,1
107946,0.923942
107949,0.997786
107955,8e-06
107961,0.990486
107962,0.999998
107968,0.999987
107983,0.261033
107984,0.002278
107992,0.000439
108000,0.000254
108007,0.999998
108020,0.357297
108022,0.993328
108028,0.815201
108033,0.559182
108034,0.000187
108042,0.999394
108054,1.9e-05
108073,0.695601
108077,0.983824
108088,0.002292
108091,0.003973
108093,0.999515
108098,0.9856
108101,0.999591
108112,0.803362
108114,0.986287
108125,0.624158
108127,0.902562
108144,0.733808
108146,0.973954
108150,0.914931
108163,0.042323
108170,0.483048
108179,0.895792
108204,0.995244
108220,0.068011
108226,0.219135
108232,0.906764
108240,0.763954
108245,0.007449
108255,0.051617
108287,0.004634
108290,0.719595
108292,0.894099
108296,0.44057
108299,0.780943
108300,0.026065
108313,0.933229
108319,0.058585
108321,0.981786
108358,0.990845
108360,0.089263
108362,0.669064
108366,0.837008
108376,0.945714
108381,0.018153
108397,0.999647
108398,0.33195
108401,0.997952
108421,0.999996
108423,0.905153
108429,0.999941
108442,0.813481
108445,0.954923
108447,0.999992
108461,0.213085
108489,0.999293
108492,0.96299
108505,0.704215
108506,0.993668
108517,0.930129
108521,1
108526,0.525576
108535,0.967722
108549,0.886421
108551,0.334143
108563,0.842824
108574,0.970167
108576,0.997082
108580,0.041091
108586,0.997541
108593,0.008024
108596,0.124232
108597,0.988631
108622,0.709684
108634,0.21216
108636,0.785416
108642,0.39212
108662,0.999901
108682,0.997821
108684,0.949822
108687,0.546917
108706,0.156843
108727,0.202408
108740,0.917482
108749,0.959965
108765,0.840509
108767,0.013256
108783,0.998771
108806,0.999918
108827,0.906608
108835,0.099366
108838,0.999808
108845,0.435059
108852,0.461073
108855,0.985886
108856,0.260221
108870,0.00515
108873,0.208873
108876,0.994227
108887,0.068755
108890,0.003426
108893,0.010553
108907,0.049854
108911,0.057062
108912,0.561167
108927,0.984109
108930,0.006267
108932,0.935558
108936,0.272869
108938,0.241453
108945,0.359993
108953,0.999877
108954,0.249984
108979,0.981329
108983,0.059776
108987,0.99984
108989,0.041735
108990,0.811263
108995,0.999738
109003,1.8e-05
109004,0.058737
109035,0.383741
109039,0.839575
109063,0.059293
109071,0.322003
109073,0.012951
109080,0.97647
109085,0.945375
109087,0.285649
109099,0.860126
109100,0.193673
109108,0.966062
109117,0.99867
109118,0.99872
109126,0.991749
109130,0.103072
109156,0.947557
109167,0.999995
109175,0.996009
109177,0.909351
109184,0.994141
109186,0.346149
109187,0.999978
109202,0.940507
109210,0.702956
109215,0.185032
109224,0.999936
109229,0.804703
109233,0.981882
109235,0.560754
109245,0.543509
109249,0.937922
109252,0.903591
109255,0.979069
109269,0.097517
109276,0.996148
109277,0.998823
109293,0.018037
109305,0.377567
109311,0.657452
109314,0.954565
109323,0.995291
109327,0.049024
109343,0.926804
109348,0.065128
109356,0.950031
109360,0.991539
109362,0.887718
109368,0.003178
109369,0.974993
109388,0.065399
109393,0.172591
109404,0.980138
109411,0.005946
109412,0.99948
109414,0.354521
109425,0.078739
109433,0.899458
109450,0.061521
109454,0.896753
109460,0.999604
109491,0.025493
109499,0.730068
109513,0.517782
109534,0.997432
109537,0.419112
109541,0.997842
109550,0.006427
109551,0.198888
109552,0.840233
109554,1
109555,0.996742
109559,0.635279
109568,0.073012
109569,1e-04
109571,0.865777
109574,0.951547
109582,0.751439
109586,0.995442
109605,0.999008
109612,0.916355
109634,0.072711
109638,0.870754
109639,0.002528
109644,0.978674
109646,1
109654,1
109673,0.91733
109678,0.370722
109700,0.998076
109729,0.992458
109730,0.814434
109736,0.344084
109744,0.999999
109752,0.236126
109753,0.059688
109763,0.641652
109766,0.795934
109779,0.933778
109785,0.999828
109792,0.999359
109797,0.999922
109802,0.999942
109805,0.58558
109820,0.996117
109826,0.703273
109828,0.065962
109835,0.978339
109836,2.1e-05
109850,0.715227
109857,0.999999
109858,0.996084
109865,0.996369
109868,0.997434
109880,0.81804
109900,0.825351
109903,0.087034
109905,0.269529
109913,0.990897
109927,0.744134
109933,0.671384
109938,0.860591
109955,0.939985
109971,0.009777
109976,0.062216
109985,0.999996
109992,0.026893
110010,0.999905
110018,0.766782
110020,0.002867
110048,0.959381
110056,0.012353
110061,0.056222
110064,0.998148
110070,0.586907
110072,0.016331
110090,0.249682
110093,0.924728
110098,0.999595
110099,0.338675
110104,0.994065
110106,0.000247
110110,0.330995
110134,0.001255
110141,0.999959
110142,0.001892
110158,0.180163
110165,0.952162
110174,0.091657
110179,0.208853
110193,0.006742
110199,0.949065
110201,0.034687
110213,1
110219,0.335996
110225,0.012599
110227,0.926765
110230,0.05149
110240,0.352457
110243,0.515001
110248,0.882734
110255,0.999545
110262,0.999921
110263,0.995984
110269,0.000257
110270,0.995862
110275,0.999942
110285,0.703976
110286,0.351878
110298,0.28549
110305,0.862171
110309,0.854935
110320,0.987954
110325,0.932418
110331,0.997956
110338,0.769794
110346,0.024012
110353,0.008237
110356,0.720592
110358,0.999401
110360,0.999962
110372,0.003553
110376,0.575171
110381,0.008243
110383,0.185317
110410,0.317468
110423,0.999993
110429,0.027509
110431,0.046091
110432,0.179708
110440,0.169193
110446,0.903432
110451,0.974842
110454,0.984543
110456,0.299412
110459,0.049163
110475,0.48303
110478,0.508909
110487,0.040554
110497,0.983775
110499,0.109158
110501,0.550905
110511,0.048994
110517,0.999863
110527,0.664965
110530,0.475006
110534,0.070324
110544,0.174875
110545,0.028176
110557,0.999787
110561,0.096855
110568,0.209817
110573,0.771909
110574,0.529652
110582,0.9844
110587,0.147912
110600,0.560613
110622,0.000191
110634,0.013265
110652,0.745949
110653,0.248979
110654,0.528402
110656,0.330457
110666,0.982851
110668,0.184369
110669,0.007448
110670,0.999994
110671,0.937447
110674,0.061203
110678,0.507429
110679,0.109837
110696,0.996051
110708,0.289403
110709,0.009996
110710,0.775366
110715,0.906514
110722,0.127609
110760,0.999622
110767,0.912374
110771,0.77181
110776,0.975635
110791,1
110792,0.896967
110796,0.015896
110802,0.898131
110824,0.409403
110828,0.977888
110829,0.405945
110831,0.073074
110843,0.270693
110844,0.997111
110847,0.000109
110848,0.957957
110885,0.973829
110900,0.103204
110902,0.266364
110913,0.074714
110914,0.045833
110918,0.999705
110919,0.528717
110937,0.636623
110940,0.028934
110948,0.884851
110956,0.999972
110957,0.024712
110989,0.829901
110991,0.000162
110996,0.005907
111000,0.999982
111010,0.646367
111022,0.318054
111023,0.075132
111025,0.999993
111033,0.037661
111035,0.982802
111038,0.004263
111046,0.653278
111048,0.310206
111061,0.084174
111069,0.382594
111079,0.139504
111082,0.9959
111086,0.999692
111087,0.001688
111089,0.988182
111091,0.193936
111095,0.857152
111099,0.654406
111109,0.286846
111119,0.53191
111127,0.943559
111130,0.006932
111136,0.410327
111137,0.000365
111147,0.944704
111149,0.836681
111153,0.104802
111192,0.954003
111218,0.995693
111219,0.919299
111223,0.862736
111235,0.002165
111247,0.996701
111248,0.020553
111258,0.894315
111262,0.999975
111263,0.998827
111264,0.996226
111268,0.303179
111276,0.995732
111292,0.99921
111295,0.506762
111302,0.256279
111324,0.003217
111338,0.981435
111341,0.014991
111342,0.999852
111355,0.917776
111356,0.894015
111368,0.951936
111380,0.156333
111382,0.540765
111383,0.103361
111387,0.739608
111401,0.99824
111403,0.994366
111408,0.99284
111413,0.963914
111422,0.997698
111423,0.188144
111449,0.126915
111460,0.849088
111464,0.030077
111477,0.968416
111481,0.002448
111524,0.949133
111533,0.184665
111543,0.022062
111544,1
111552,0.010954
111559,0.257798
111597,0.984687
111608,0.876418
111613,0.997538
111614,0.499013
111616,0.002361
111639,0.002117
111645,0.999979
111652,0.99083
111656,0.960771
111659,0.537623
111679,0.52148
111690,0.021485
111702,0.220377
111716,0.030779
111721,0.975795
111744,0.630847
111749,0.999995
111754,0.032161
111783,0.161762
111788,0.987376
111790,0.623559
111792,0.077104
111795,0.93833
111796,0.998568
111813,0.0383
111822,0.012477
111826,0.587858
111836,0.998745
111842,0.00674
111844,0.999984
111846,0.494673
111849,0.003199
111858,0.959701
111873,0.077462
111876,0.987249
111883,0.736218
111889,0.017565
111900,0.074007
111907,0.910015
111911,0
111914,0.007521
111915,0.009135
111929,0.737582
111945,0.961687
111947,0.998796
111948,0.975708
111959,0.999458
111976,0.968842
111982,0.878268
111989,0.905669
111990,0.214416
112003,0.95369
112004,0.265162
112018,0.296572
112023,0.998807
112025,0.084837
112040,0.968618
112042,0.911095
112044,0.000368
112048,0.95917
112071,0.002366
112079,0.00297
112080,0.384196
112092,0.999999
112095,0.472919
112105,0.984871
112110,0.926913
112123,0.794821
112128,0.20777
112130,0.365737
112139,0.752949
112141,0.958825
112142,0.081517
112148,0.999947
112150,0.924881
112157,0.339397
112158,0.994073
112165,0.787906
112172,0.010117
112188,0.586302
112198,0.618114
112203,0.974963
112216,0.006854
112218,0.338416
112223,0.142731
112227,0.000815
112249,0.678914
112267,0.640713
112272,0.103732
112282,0.374243
112284,0.997256
112287,0.891223
112290,0.843204
112302,0.08582
112315,0.011251
112326,0.999507
112337,0.022203
112338,0.828959
112343,0.313755
112356,0.995169
112360,0.999608
112362,0.299425
112376,0.715643
112385,0.951475
112387,0.974639
112405,0.031508
112406,0.002276
112411,0.420046
112421,0.976171
112430,0.0012
112433,0.999085
112440,0.126079
112442,0.089886
112446,0.002975
112450,0.988802
112465,0.197282
112480,0.971374
112482,0.999248
112484,0.998047
112488,0.065826
112489,0.999998
112493,0.045219
112495,0.013784
112502,0.953903
112508,0.075524
112520,0.842999
112527,0.016315
112537,0.836475
112539,0.999901
112543,0.953365
112554,0.999534
112556,0.192206
112564,0.598753
112568,0.917556
112574,0.998741
112581,0.999811
112595,0.959754
112599,0.221761
112607,0.026246
112620,0.036812
112622,0.989352
112631,0.114669
112633,0.985092
112643,0.06842
112644,0.970983
112647,0.724211
112671,0.1759
112677,0.869579
112683,0.9932
112699,0.962989
112703,0.535519
112705,0.004443
112708,0.724838
112713,0.997529
112716,0.998511
112729,0.984039
112735,0.521103
112757,0.463808
112758,0.999974
